sample_id,gene,product,drug_class,organism_group,location,isolation_source,isolation_type,bio_sample,collection_year,drug_class_group
GCA_026722545.1,aph(3')-Ia_1,aph(3')-Ia,Unclassified,E.coli and Shigella,China,human,clinical,SAMN30160593,2018,Unclassified
GCA_029946355.1,blaTEM-1B_1,blaTEM-1B,Amoxicillin,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31083756,2018,Beta-lactams
GCA_029946355.1,blaTEM-1B_1,blaTEM-1B,Ampicillin,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31083756,2018,Beta-lactams
GCA_029946355.1,blaTEM-1B_1,blaTEM-1B,Cephalothin,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31083756,2018,Beta-lactams
GCA_029946355.1,blaTEM-1B_1,blaTEM-1B,Piperacillin,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31083756,2018,Beta-lactams
GCA_029946355.1,blaTEM-1B_1,blaTEM-1B,Ticarcillin,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31083756,2018,Beta-lactams
GCA_029946355.1,mcr-1.1_1,mcr-1.1,Colistin,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31083756,2018,Polymyxins
GCA_029946355.1,mdf(A)_1,mdf(A),Unclassified,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31083756,2018,Unclassified
GCA_029946355.1,dfrA1_10,dfrA1,Trimethoprim,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31083756,2018,Other
GCA_029946355.1,sul1_5,sul1,Sulfamethoxazole,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31083756,2018,Other
GCA_029946355.1,tet(A)_6,tet(A),Doxycycline,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31083756,2018,Tetracyclines
GCA_029946355.1,tet(A)_6,tet(A),Tetracycline,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31083756,2018,Tetracyclines
GCA_029946355.1,lnu(F)_1,lnu(F),Lincomycin,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31083756,2018,Other
GCA_029946425.1,mdf(A)_1,mdf(A),Unclassified,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31083989,2022,Unclassified
GCA_029946425.1,qnrS1_1,qnrS1,Ciprofloxacin,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31083989,2022,Fluoroquinolones
GCA_029946425.1,blaCTX-M-55_1,blaCTX-M-55,Amoxicillin,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31083989,2022,Beta-lactams
GCA_029946425.1,blaCTX-M-55_1,blaCTX-M-55,Ampicillin,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31083989,2022,Beta-lactams
GCA_029946425.1,blaCTX-M-55_1,blaCTX-M-55,Aztreonam,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31083989,2022,Beta-lactams
GCA_029946425.1,blaCTX-M-55_1,blaCTX-M-55,Cefepime,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31083989,2022,Beta-lactams
GCA_029946425.1,blaCTX-M-55_1,blaCTX-M-55,Cefotaxime,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31083989,2022,Beta-lactams
GCA_029946425.1,blaCTX-M-55_1,blaCTX-M-55,Ceftazidime,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31083989,2022,Beta-lactams
GCA_029946425.1,blaCTX-M-55_1,blaCTX-M-55,Ceftriaxone,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31083989,2022,Beta-lactams
GCA_029946425.1,blaCTX-M-55_1,blaCTX-M-55,Piperacillin,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31083989,2022,Beta-lactams
GCA_029946425.1,blaCTX-M-55_1,blaCTX-M-55,Ticarcillin,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31083989,2022,Beta-lactams
GCA_029946425.1,mcr-1.1_1,mcr-1.1,Colistin,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31083989,2022,Polymyxins
GCA_029946425.1,aac(3)-IId_1,aac(3)-IId,Gentamicin,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31083989,2022,Other
GCA_029946425.1,aac(3)-IId_1,aac(3)-IId,Tobramycin,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31083989,2022,Other
GCA_029946425.1,sul3_2,sul3,Sulfamethoxazole,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31083989,2022,Other
GCA_029946425.1,blaTEM-1B_1,blaTEM-1B,Amoxicillin,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31083989,2022,Beta-lactams
GCA_029946425.1,blaTEM-1B_1,blaTEM-1B,Ampicillin,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31083989,2022,Beta-lactams
GCA_029946425.1,blaTEM-1B_1,blaTEM-1B,Cephalothin,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31083989,2022,Beta-lactams
GCA_029946425.1,blaTEM-1B_1,blaTEM-1B,Piperacillin,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31083989,2022,Beta-lactams
GCA_029946425.1,blaTEM-1B_1,blaTEM-1B,Ticarcillin,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31083989,2022,Beta-lactams
GCA_029946425.1,ant(3'')-Ia_1,ant(3'')-Ia,Streptomycin,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31083989,2022,Other
GCA_029946425.1,lnu(F)_1,lnu(F),Lincomycin,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31083989,2022,Other
GCA_029946425.1,dfrA14_5,dfrA14,Trimethoprim,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31083989,2022,Other
GCA_032537685.1,aph(3')-Ia_3,aph(3')-Ia,Unclassified,E.coli and Shigella,China,poultry,clinical,SAMN17393591,2019,Unclassified
GCA_032537685.1,floR_2,floR,Chloramphenicol,E.coli and Shigella,China,poultry,clinical,SAMN17393591,2019,Phenicols
GCA_032537685.1,floR_2,floR,Florfenicol,E.coli and Shigella,China,poultry,clinical,SAMN17393591,2019,Phenicols
GCA_032537685.1,qnrS2_1,qnrS2,Ciprofloxacin,E.coli and Shigella,China,poultry,clinical,SAMN17393591,2019,Fluoroquinolones
GCA_032537705.1,aph(3')-Ia_3,aph(3')-Ia,Unclassified,E.coli and Shigella,China,poultry,clinical,SAMN17393592,2019,Unclassified
GCA_032537705.1,floR_2,floR,Chloramphenicol,E.coli and Shigella,China,poultry,clinical,SAMN17393592,2019,Phenicols
GCA_032537705.1,floR_2,floR,Florfenicol,E.coli and Shigella,China,poultry,clinical,SAMN17393592,2019,Phenicols
GCA_032537705.1,qnrS2_1,qnrS2,Ciprofloxacin,E.coli and Shigella,China,poultry,clinical,SAMN17393592,2019,Fluoroquinolones
GCA_032537725.1,sul2_2,sul2,Sulfamethoxazole,E.coli and Shigella,China,poultry,clinical,SAMN17393593,2019,Other
GCA_032537725.1,tet(A)_6,tet(A),Doxycycline,E.coli and Shigella,China,poultry,clinical,SAMN17393593,2019,Tetracyclines
GCA_032537725.1,tet(A)_6,tet(A),Tetracycline,E.coli and Shigella,China,poultry,clinical,SAMN17393593,2019,Tetracyclines
GCA_032537725.1,aadA5_1,aadA5,Streptomycin,E.coli and Shigella,China,poultry,clinical,SAMN17393593,2019,Other
GCA_032537725.1,dfrA17_1,dfrA17,Trimethoprim,E.coli and Shigella,China,poultry,clinical,SAMN17393593,2019,Other
GCA_032537745.1,tet(A)_6,tet(A),Doxycycline,E.coli and Shigella,China,poultry,clinical,SAMN17393595,2019,Tetracyclines
GCA_032537745.1,tet(A)_6,tet(A),Tetracycline,E.coli and Shigella,China,poultry,clinical,SAMN17393595,2019,Tetracyclines
GCA_032537745.1,qnrS1_1,qnrS1,Ciprofloxacin,E.coli and Shigella,China,poultry,clinical,SAMN17393595,2019,Fluoroquinolones
GCA_032537745.1,dfrA14_5,dfrA14,Trimethoprim,E.coli and Shigella,China,poultry,clinical,SAMN17393595,2019,Other
GCA_032537745.1,blaOXA-10_1,blaOXA-10,Amoxicillin,E.coli and Shigella,China,poultry,clinical,SAMN17393595,2019,Beta-lactams
GCA_032537745.1,blaOXA-10_1,blaOXA-10,Ampicillin,E.coli and Shigella,China,poultry,clinical,SAMN17393595,2019,Beta-lactams
GCA_032537745.1,blaOXA-10_1,blaOXA-10,Aztreonam,E.coli and Shigella,China,poultry,clinical,SAMN17393595,2019,Beta-lactams
GCA_032537745.1,blaOXA-10_1,blaOXA-10,Piperacillin,E.coli and Shigella,China,poultry,clinical,SAMN17393595,2019,Beta-lactams
GCA_032537745.1,blaOXA-10_1,blaOXA-10,Piperacillin+Tazobactam,E.coli and Shigella,China,poultry,clinical,SAMN17393595,2019,Beta-lactams
GCA_032537745.1,cmlA1_1,cmlA1,Chloramphenicol,E.coli and Shigella,China,poultry,clinical,SAMN17393595,2019,Phenicols
GCA_032537745.1,ARR-3_4,ARR-3,Unclassified,E.coli and Shigella,China,poultry,clinical,SAMN17393595,2019,Unclassified
GCA_032537745.1,sul2_2,sul2,Sulfamethoxazole,E.coli and Shigella,China,poultry,clinical,SAMN17393595,2019,Other
GCA_032537745.1,aph(3')-IIa_2,aph(3')-IIa,Unclassified,E.coli and Shigella,China,poultry,clinical,SAMN17393595,2019,Unclassified
GCA_032537745.1,floR_2,floR,Chloramphenicol,E.coli and Shigella,China,poultry,clinical,SAMN17393595,2019,Phenicols
GCA_032537745.1,floR_2,floR,Florfenicol,E.coli and Shigella,China,poultry,clinical,SAMN17393595,2019,Phenicols
GCA_032537765.1,aph(3')-Ia_3,aph(3')-Ia,Unclassified,E.coli and Shigella,China,poultry,clinical,SAMN17393596,2019,Unclassified
GCA_032537765.1,floR_2,floR,Chloramphenicol,E.coli and Shigella,China,poultry,clinical,SAMN17393596,2019,Phenicols
GCA_032537765.1,floR_2,floR,Florfenicol,E.coli and Shigella,China,poultry,clinical,SAMN17393596,2019,Phenicols
GCA_032537765.1,qnrS2_1,qnrS2,Ciprofloxacin,E.coli and Shigella,China,poultry,clinical,SAMN17393596,2019,Fluoroquinolones
GCA_032537785.1,sul2_2,sul2,Sulfamethoxazole,E.coli and Shigella,China,poultry,clinical,SAMN17393594,2019,Other
GCA_032537785.1,aph(3'')-Ib_5,aph(3'')-Ib,Streptomycin,E.coli and Shigella,China,poultry,clinical,SAMN17393594,2019,Other
GCA_032537785.1,aph(6)-Id_1,aph(6)-Id,Streptomycin,E.coli and Shigella,China,poultry,clinical,SAMN17393594,2019,Other
GCA_032537785.1,tet(A)_6,tet(A),Doxycycline,E.coli and Shigella,China,poultry,clinical,SAMN17393594,2019,Tetracyclines
GCA_032537785.1,tet(A)_6,tet(A),Tetracycline,E.coli and Shigella,China,poultry,clinical,SAMN17393594,2019,Tetracyclines
GCA_032537825.1,tet(A)_6,tet(A),Doxycycline,E.coli and Shigella,China,poultry,clinical,SAMN17393597,2019,Tetracyclines
GCA_032537825.1,tet(A)_6,tet(A),Tetracycline,E.coli and Shigella,China,poultry,clinical,SAMN17393597,2019,Tetracyclines
GCA_032537825.1,qnrS1_1,qnrS1,Ciprofloxacin,E.coli and Shigella,China,poultry,clinical,SAMN17393597,2019,Fluoroquinolones
GCA_032537825.1,dfrA14_5,dfrA14,Trimethoprim,E.coli and Shigella,China,poultry,clinical,SAMN17393597,2019,Other
GCA_032537825.1,blaOXA-10_1,blaOXA-10,Amoxicillin,E.coli and Shigella,China,poultry,clinical,SAMN17393597,2019,Beta-lactams
GCA_032537825.1,blaOXA-10_1,blaOXA-10,Ampicillin,E.coli and Shigella,China,poultry,clinical,SAMN17393597,2019,Beta-lactams
GCA_032537825.1,blaOXA-10_1,blaOXA-10,Aztreonam,E.coli and Shigella,China,poultry,clinical,SAMN17393597,2019,Beta-lactams
GCA_032537825.1,blaOXA-10_1,blaOXA-10,Piperacillin,E.coli and Shigella,China,poultry,clinical,SAMN17393597,2019,Beta-lactams
GCA_032537825.1,blaOXA-10_1,blaOXA-10,Piperacillin+Tazobactam,E.coli and Shigella,China,poultry,clinical,SAMN17393597,2019,Beta-lactams
GCA_032537825.1,cmlA1_1,cmlA1,Chloramphenicol,E.coli and Shigella,China,poultry,clinical,SAMN17393597,2019,Phenicols
GCA_032537825.1,ARR-3_4,ARR-3,Unclassified,E.coli and Shigella,China,poultry,clinical,SAMN17393597,2019,Unclassified
GCA_032537825.1,sul2_2,sul2,Sulfamethoxazole,E.coli and Shigella,China,poultry,clinical,SAMN17393597,2019,Other
GCA_032537825.1,aph(3')-IIa_2,aph(3')-IIa,Unclassified,E.coli and Shigella,China,poultry,clinical,SAMN17393597,2019,Unclassified
GCA_032537825.1,floR_2,floR,Chloramphenicol,E.coli and Shigella,China,poultry,clinical,SAMN17393597,2019,Phenicols
GCA_032537825.1,floR_2,floR,Florfenicol,E.coli and Shigella,China,poultry,clinical,SAMN17393597,2019,Phenicols
GCA_032537845.1,aph(3')-Ia_3,aph(3')-Ia,Unclassified,E.coli and Shigella,China,poultry,clinical,SAMN17393598,2019,Unclassified
GCA_032537845.1,floR_2,floR,Chloramphenicol,E.coli and Shigella,China,poultry,clinical,SAMN17393598,2019,Phenicols
GCA_032537845.1,floR_2,floR,Florfenicol,E.coli and Shigella,China,poultry,clinical,SAMN17393598,2019,Phenicols
GCA_032537845.1,qnrS2_1,qnrS2,Ciprofloxacin,E.coli and Shigella,China,poultry,clinical,SAMN17393598,2019,Fluoroquinolones
GCA_032537865.1,aph(3')-Ia_3,aph(3')-Ia,Unclassified,E.coli and Shigella,China,poultry,clinical,SAMN17393599,2019,Unclassified
GCA_032537865.1,floR_2,floR,Chloramphenicol,E.coli and Shigella,China,poultry,clinical,SAMN17393599,2019,Phenicols
GCA_032537865.1,floR_2,floR,Florfenicol,E.coli and Shigella,China,poultry,clinical,SAMN17393599,2019,Phenicols
GCA_032537865.1,qnrS2_1,qnrS2,Ciprofloxacin,E.coli and Shigella,China,poultry,clinical,SAMN17393599,2019,Fluoroquinolones
GCA_032537905.1,tet(A)_6,tet(A),Doxycycline,E.coli and Shigella,China,poultry,clinical,SAMN17393601,2019,Tetracyclines
GCA_032537905.1,tet(A)_6,tet(A),Tetracycline,E.coli and Shigella,China,poultry,clinical,SAMN17393601,2019,Tetracyclines
GCA_032537905.1,qnrS1_1,qnrS1,Ciprofloxacin,E.coli and Shigella,China,poultry,clinical,SAMN17393601,2019,Fluoroquinolones
GCA_032537905.1,dfrA14_5,dfrA14,Trimethoprim,E.coli and Shigella,China,poultry,clinical,SAMN17393601,2019,Other
GCA_032537905.1,blaOXA-10_1,blaOXA-10,Amoxicillin,E.coli and Shigella,China,poultry,clinical,SAMN17393601,2019,Beta-lactams
GCA_032537905.1,blaOXA-10_1,blaOXA-10,Ampicillin,E.coli and Shigella,China,poultry,clinical,SAMN17393601,2019,Beta-lactams
GCA_032537905.1,blaOXA-10_1,blaOXA-10,Aztreonam,E.coli and Shigella,China,poultry,clinical,SAMN17393601,2019,Beta-lactams
GCA_032537905.1,blaOXA-10_1,blaOXA-10,Piperacillin,E.coli and Shigella,China,poultry,clinical,SAMN17393601,2019,Beta-lactams
GCA_032537905.1,blaOXA-10_1,blaOXA-10,Piperacillin+Tazobactam,E.coli and Shigella,China,poultry,clinical,SAMN17393601,2019,Beta-lactams
GCA_032537905.1,cmlA1_1,cmlA1,Chloramphenicol,E.coli and Shigella,China,poultry,clinical,SAMN17393601,2019,Phenicols
GCA_032537905.1,ARR-3_4,ARR-3,Unclassified,E.coli and Shigella,China,poultry,clinical,SAMN17393601,2019,Unclassified
GCA_032537905.1,sul2_2,sul2,Sulfamethoxazole,E.coli and Shigella,China,poultry,clinical,SAMN17393601,2019,Other
GCA_032537905.1,aph(3')-IIa_2,aph(3')-IIa,Unclassified,E.coli and Shigella,China,poultry,clinical,SAMN17393601,2019,Unclassified
GCA_032537905.1,floR_2,floR,Chloramphenicol,E.coli and Shigella,China,poultry,clinical,SAMN17393601,2019,Phenicols
GCA_032537905.1,floR_2,floR,Florfenicol,E.coli and Shigella,China,poultry,clinical,SAMN17393601,2019,Phenicols
GCA_036527435.1,mdf(A)_1,mdf(A),Unclassified,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31954454,2022,Unclassified
GCA_036527435.1,qnrS1_1,qnrS1,Ciprofloxacin,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31954454,2022,Fluoroquinolones
GCA_036527435.1,mcr-1.1_1,mcr-1.1,Colistin,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31954454,2022,Polymyxins
GCA_036527435.1,sul2_2,sul2,Sulfamethoxazole,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31954454,2022,Other
GCA_036527435.1,tet(A)_6,tet(A),Doxycycline,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31954454,2022,Tetracyclines
GCA_036527435.1,tet(A)_6,tet(A),Tetracycline,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31954454,2022,Tetracyclines
GCA_036527435.1,blaTEM-1B_1,blaTEM-1B,Amoxicillin,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31954454,2022,Beta-lactams
GCA_036527435.1,blaTEM-1B_1,blaTEM-1B,Ampicillin,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31954454,2022,Beta-lactams
GCA_036527435.1,blaTEM-1B_1,blaTEM-1B,Cephalothin,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31954454,2022,Beta-lactams
GCA_036527435.1,blaTEM-1B_1,blaTEM-1B,Piperacillin,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31954454,2022,Beta-lactams
GCA_036527435.1,blaTEM-1B_1,blaTEM-1B,Ticarcillin,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31954454,2022,Beta-lactams
GCA_036527435.1,blaSHV-12_1,blaSHV-12,Amoxicillin,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31954454,2022,Beta-lactams
GCA_036527435.1,blaSHV-12_1,blaSHV-12,Ampicillin,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31954454,2022,Beta-lactams
GCA_036527435.1,blaSHV-12_1,blaSHV-12,Aztreonam,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31954454,2022,Beta-lactams
GCA_036527435.1,blaSHV-12_1,blaSHV-12,Cefepime,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31954454,2022,Beta-lactams
GCA_036527435.1,blaSHV-12_1,blaSHV-12,Cefotaxime,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31954454,2022,Beta-lactams
GCA_036527435.1,blaSHV-12_1,blaSHV-12,Ceftazidime,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31954454,2022,Beta-lactams
GCA_036527435.1,blaSHV-12_1,blaSHV-12,Ceftriaxone,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31954454,2022,Beta-lactams
GCA_036527435.1,blaSHV-12_1,blaSHV-12,Piperacillin,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31954454,2022,Beta-lactams
GCA_036527435.1,blaSHV-12_1,blaSHV-12,Ticarcillin,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31954454,2022,Beta-lactams
GCA_036527435.1,lnu(F)_1,lnu(F),Lincomycin,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31954454,2022,Other
GCA_036527435.1,dfrA1_10,dfrA1,Trimethoprim,E.coli and Shigella,Germany,chicken,environmental/other,SAMN31954454,2022,Other
GCA_037414035.1,mdf(A)_1,mdf(A),Unclassified,E.coli and Shigella,United Kingdom,human,clinical,SAMN09207693,2018,Unclassified
GCA_037414035.1,blaTEM-1B_1,blaTEM-1B,Amoxicillin,E.coli and Shigella,United Kingdom,human,clinical,SAMN09207693,2018,Beta-lactams
GCA_037414035.1,blaTEM-1B_1,blaTEM-1B,Ampicillin,E.coli and Shigella,United Kingdom,human,clinical,SAMN09207693,2018,Beta-lactams
GCA_037414035.1,blaTEM-1B_1,blaTEM-1B,Cephalothin,E.coli and Shigella,United Kingdom,human,clinical,SAMN09207693,2018,Beta-lactams
GCA_037414035.1,blaTEM-1B_1,blaTEM-1B,Piperacillin,E.coli and Shigella,United Kingdom,human,clinical,SAMN09207693,2018,Beta-lactams
GCA_037414035.1,blaTEM-1B_1,blaTEM-1B,Ticarcillin,E.coli and Shigella,United Kingdom,human,clinical,SAMN09207693,2018,Beta-lactams
GCA_037414035.1,sul2_2,sul2,Sulfamethoxazole,E.coli and Shigella,United Kingdom,human,clinical,SAMN09207693,2018,Other
GCA_037414035.1,aph(3')-Ia_1,aph(3')-Ia,Unclassified,E.coli and Shigella,United Kingdom,human,clinical,SAMN09207693,2018,Unclassified
GCA_037414035.1,aph(6)-Id_1,aph(6)-Id,Streptomycin,E.coli and Shigella,United Kingdom,human,clinical,SAMN09207693,2018,Other
GCA_037414035.1,aph(3'')-Ib_5,aph(3'')-Ib,Streptomycin,E.coli and Shigella,United Kingdom,human,clinical,SAMN09207693,2018,Other
GCA_037414035.1,tet(B)_2,tet(B),Doxycycline,E.coli and Shigella,United Kingdom,human,clinical,SAMN09207693,2018,Tetracyclines
GCA_037414035.1,tet(B)_2,tet(B),Tetracycline,E.coli and Shigella,United Kingdom,human,clinical,SAMN09207693,2018,Tetracyclines
GCA_037414035.1,tet(B)_2,tet(B),Minocycline,E.coli and Shigella,United Kingdom,human,clinical,SAMN09207693,2018,Other
GCA_037414035.1,aac(3)-IId_1,aac(3)-IId,Gentamicin,E.coli and Shigella,United Kingdom,human,clinical,SAMN09207693,2018,Other
GCA_037414035.1,aac(3)-IId_1,aac(3)-IId,Tobramycin,E.coli and Shigella,United Kingdom,human,clinical,SAMN09207693,2018,Other
GCA_040516485.1,mdf(A)_1,mdf(A),Unclassified,E.coli and Shigella,Argentina,beef,environmental/other,SAMN42317992,2022,Unclassified
GCA_040516565.2,mdf(A)_1,mdf(A),Unclassified,E.coli and Shigella,Argentina,beef,environmental/other,SAMN42318016,2022,Unclassified
GCA_041294785.1,mdf(A)_1,mdf(A),Unclassified,E.coli and Shigella,Brazil,beef,environmental/other,SAMN33549799,2021,Unclassified
GCA_041294815.1,mdf(A)_1,mdf(A),Unclassified,E.coli and Shigella,Brazil,beef,environmental/other,SAMN33549797,2021,Unclassified
GCA_041294825.1,mdf(A)_1,mdf(A),Unclassified,E.coli and Shigella,Brazil,beef,environmental/other,SAMN33549800,2021,Unclassified
GCA_041294835.1,mdf(A)_1,mdf(A),Unclassified,E.coli and Shigella,Brazil,beef,environmental/other,SAMN33549798,2021,Unclassified
GCA_041294885.1,mdf(A)_1,mdf(A),Unclassified,E.coli and Shigella,Brazil,beef,environmental/other,SAMN33549801,2021,Unclassified
GCA_041294905.1,mdf(A)_1,mdf(A),Unclassified,E.coli and Shigella,Brazil,beef,environmental/other,SAMN33549803,2022,Unclassified
GCA_042703515.1,mdf(A)_1,mdf(A),Unclassified,E.coli and Shigella,New Zealand,clinical,clinical,SAMN39582413,2022,Unclassified
GCA_042710215.1,mdf(A)_1,mdf(A),Unclassified,E.coli and Shigella,New Zealand,clinical,clinical,SAMN39582411,2022,Unclassified
GCA_042713495.1,mdf(A)_1,mdf(A),Unclassified,E.coli and Shigella,New Zealand,clinical,clinical,SAMN39582416,2022,Unclassified
GCA_042843465.1,mdf(A)_1,mdf(A),Unclassified,E.coli and Shigella,Nigeria,human,clinical,SAMN25050062,2020,Unclassified
GCA_042843465.1,sul1_5,sul1,Sulfamethoxazole,E.coli and Shigella,Nigeria,human,clinical,SAMN25050062,2020,Other
GCA_042843465.1,aadA2_1,aadA2,Streptomycin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050062,2020,Other
GCA_042843465.1,dfrA12_8,dfrA12,Trimethoprim,E.coli and Shigella,Nigeria,human,clinical,SAMN25050062,2020,Other
GCA_042843465.1,sul2_2,sul2,Sulfamethoxazole,E.coli and Shigella,Nigeria,human,clinical,SAMN25050062,2020,Other
GCA_042843465.1,blaCTX-M-14_1,blaCTX-M-14,Amoxicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050062,2020,Beta-lactams
GCA_042843465.1,blaCTX-M-14_1,blaCTX-M-14,Ampicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050062,2020,Beta-lactams
GCA_042843465.1,blaCTX-M-14_1,blaCTX-M-14,Aztreonam,E.coli and Shigella,Nigeria,human,clinical,SAMN25050062,2020,Beta-lactams
GCA_042843465.1,blaCTX-M-14_1,blaCTX-M-14,Cefepime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050062,2020,Beta-lactams
GCA_042843465.1,blaCTX-M-14_1,blaCTX-M-14,Cefotaxime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050062,2020,Beta-lactams
GCA_042843465.1,blaCTX-M-14_1,blaCTX-M-14,Ceftazidime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050062,2020,Beta-lactams
GCA_042843465.1,blaCTX-M-14_1,blaCTX-M-14,Ceftriaxone,E.coli and Shigella,Nigeria,human,clinical,SAMN25050062,2020,Beta-lactams
GCA_042843465.1,blaCTX-M-14_1,blaCTX-M-14,Piperacillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050062,2020,Beta-lactams
GCA_042843465.1,blaCTX-M-14_1,blaCTX-M-14,Ticarcillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050062,2020,Beta-lactams
GCA_042846305.1,blaCTX-M-15_1,blaCTX-M-15,Amoxicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050116,2020,Beta-lactams
GCA_042846305.1,blaCTX-M-15_1,blaCTX-M-15,Ampicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050116,2020,Beta-lactams
GCA_042846305.1,blaCTX-M-15_1,blaCTX-M-15,Aztreonam,E.coli and Shigella,Nigeria,human,clinical,SAMN25050116,2020,Beta-lactams
GCA_042846305.1,blaCTX-M-15_1,blaCTX-M-15,Cefepime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050116,2020,Beta-lactams
GCA_042846305.1,blaCTX-M-15_1,blaCTX-M-15,Cefotaxime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050116,2020,Beta-lactams
GCA_042846305.1,blaCTX-M-15_1,blaCTX-M-15,Ceftazidime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050116,2020,Beta-lactams
GCA_042846305.1,blaCTX-M-15_1,blaCTX-M-15,Ceftriaxone,E.coli and Shigella,Nigeria,human,clinical,SAMN25050116,2020,Beta-lactams
GCA_042846305.1,blaCTX-M-15_1,blaCTX-M-15,Piperacillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050116,2020,Beta-lactams
GCA_042846305.1,blaCTX-M-15_1,blaCTX-M-15,Ticarcillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050116,2020,Beta-lactams
GCA_042846305.1,qnrS1_1,qnrS1,Ciprofloxacin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050116,2020,Fluoroquinolones
GCA_042846305.1,tet(A)_6,tet(A),Doxycycline,E.coli and Shigella,Nigeria,human,clinical,SAMN25050116,2020,Tetracyclines
GCA_042846305.1,tet(A)_6,tet(A),Tetracycline,E.coli and Shigella,Nigeria,human,clinical,SAMN25050116,2020,Tetracyclines
GCA_042846305.1,mdf(A)_1,mdf(A),Unclassified,E.coli and Shigella,Nigeria,human,clinical,SAMN25050116,2020,Unclassified
GCA_042846345.1,mdf(A)_1,mdf(A),Unclassified,E.coli and Shigella,Nigeria,human,clinical,SAMN25050114,2020,Unclassified
GCA_042846345.1,blaCTX-M-55_1,blaCTX-M-55,Amoxicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050114,2020,Beta-lactams
GCA_042846345.1,blaCTX-M-55_1,blaCTX-M-55,Ampicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050114,2020,Beta-lactams
